nodeName	altName	nodeAttr[nodesPresent, ]
SLC10A3	NA	blue
MRPL55	NA	blue
FKBP8	NA	blue
XAB2	NA	blue
NDUFAF3	NA	blue
FIBP	NA	blue
KIAA2013	NA	blue
PAXX	NA	blue
TSR3	NA	blue
ZNF213	NA	blue
MAZ	NA	blue
CLPP	NA	blue
PMM1	NA	blue
NDUFB7	NA	blue
FBXL15	NA	blue
LLGL1	NA	blue
RAD23A	NA	blue
HCFC1R1	NA	blue
STK16	NA	blue
DDX49	NA	blue
MRPL28	NA	blue
RNF26	NA	blue
TWNK	NA	blue
BCKDK	NA	blue
CD63	NA	blue
MRPL20-AS1	NA	blue
APRT	NA	blue
PSMC3	NA	blue
JOSD2	NA	blue
SLC25A11	NA	blue
