nodeName	altName	nodeAttr[nodesPresent, ]
FBN1	NA	black
ZEB1	NA	black
FAP	NA	black
VCAN	NA	black
COL1A2	NA	black
COL6A3	NA	black
BNC2	NA	black
SPARC	NA	black
PRRX1	NA	black
GXYLT2	NA	black
SFRP2	NA	black
CCN4	NA	black
FNDC1	NA	black
DPYSL3	NA	black
POSTN	NA	black
AC079298.3	NA	black
CHSY3	NA	black
COL5A2	NA	black
COL1A1	NA	black
FN1	NA	black
BGN	NA	black
CDH11	NA	black
ADAMTS6	NA	black
JCAD	NA	black
LRRC15	NA	black
DNM3OS	NA	black
LAMB1	NA	black
NID2	NA	black
TMEM200A	NA	black
CCDC80	NA	black
