"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"KMT2C","ENST00000684550.1",0.0210983606557377,0.0253918918918919,0.00429353123615419,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.63411473618924,4.55295433261435
"KMT2C","ENST00000682301.1",0.0140131147540984,0.018127027027027,0.00411391227292867,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,2.52229245337198,2.98992821180803
"KMT2C","ENST00000682176.1",0.0153524590163934,0.0112486486486486,-0.00410381036774479,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.01590177018057,2.01960936557552
"KMT2C","ENST00000683200.1",0.0171196721311475,0.0205648648648649,0.00344519273371733,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,2.9471474657257,3.52886835838093
"KMT2C","ENST00000683886.1",0.0193754098360656,0.0163081081081081,-0.00306730172795747,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.48591695593964,2.72928909098693
"KMT2C","ENST00000681033.1",0.0470983606557377,0.0500837837837838,0.00298542312804607,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,8.56513296709235,8.54116486971139
"KMT2C","ENST00000683800.1",0.0418639344262295,0.0445027027027027,0.00263876827647319,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,7.36944628922984,7.81376742524032
"KMT2C","ENST00000684391.1",0.0349262295081967,0.0328027027027027,-0.00212352680549402,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,6.23393663118744,5.74825357613211
"KMT2C","ENST00000680039.1",0.0175639344262295,0.0154783783783784,-0.00208555604785113,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.04280330047188,2.62165760704468
"KMT2C","ENST00000684685.1",0.022072131147541,0.0200324324324324,-0.00203969871510855,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.94232268346234,3.34183466790601
"KMT2C","ENST00000683254.1",0.0309081967213115,0.0290027027027027,-0.00190549401860877,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,5.55140451952882,4.96239963761091
