nodeName	altName	nodeAttr[nodesPresent, ]
KIF4A	NA	black
TPX2	NA	black
POLQ	NA	black
CENPI	NA	black
HJURP	NA	black
BUB1	NA	black
NCAPG	NA	black
MELK	NA	black
ASPM	NA	black
KNL1	NA	black
MKI67	NA	black
CKAP2L	NA	black
BUB1B	NA	black
TICRR	NA	black
CENPF	NA	black
CLSPN	NA	black
CDC45	NA	black
ANLN	NA	black
CCDC150	NA	black
NEIL3	NA	black
FOXM1	NA	black
CENPE	NA	black
NCAPH	NA	black
RACGAP1	NA	black
RRM2	NA	black
DEPDC1B	NA	black
DLGAP5	NA	black
KIF14	NA	black
GTSE1	NA	black
SGO1	NA	black
